text,label
"Plan URL:  URL  Date: 2002-09-25T10:43:06-05:00 _Paul Ford_: Falling Off a Truck[1]. &#8220;In the last 4 days I fell off a truck and was dragged for 30 feet, and was interviewed by an NPR show. Those two facts are not related except that they both happened to me and made me queasy. I also wrote a short plan outlining the rest of my life.&#8221; [1]  URL",ham
"Re: [Razor-users] False Positives on EFF Messages Marc, The likelyhood of EFF or other mailing lists getting filtered will decrease over time as these mails are revoked whenever they get filtered out. Revocations help the system to punish reporters who report legit bulk mail such that their future reports are automatically considered suspect. As such, with all the new changes to TeS, the likelyhood of filtering mailing list posts has decreased dramatically. Please keep me posted if you see false positives on the EFF newsletter again. cheers, vipul. On Fri, Aug 02, 2002 at 03:22:13PM -0700, Marc Perkel wrote: > Thanks - but it almost looks like someone is deliberately trying to > poison EFF messages. If this is so I want to look into it. It's odd that > most all the razor errors were people talking about free speech issies > and intellectual property. It make me wonder if someone is doing > something on purpose. > > I am also active in the development of Spam Assassin rules. Spam > filtering has been a hot topic at EFF for quite some time and is even > hotter now that I'm actually using it. For what it's worth - your system > is considered to be the cleanest method - but with any system, people at > EFF are concerned about free speech issues and that spam filtering can > become a censorship issue. One of our newsletters got flagged as spam > because it had list removal instructions at the bottom. -- Vipul Ved Prakash | ""The future is here, it's just not Software Design Artist | widely distributed.""  URL  | -- William Gibson ------------------------------------------------------- This sf.net email is sponsored by:ThinkGeek Welcome to geek heaven.  URL  _______________________________________________ Razor-users mailing list Razor-users@lists.sourceforge.net  URL",ham
"package my stuff please :P If I have any RPMS in  URL  that could be useful to some one with a real apt repository or someone who wants to maintain a package, be it known I am not selfish :) I found stuff I thought would later get popular so I would not have to maintain the RPMs for them after they hit the big time. Gnump3d is an exapmple of this. So if anyone is psyched, go for it. If so, let me know so I can get the RPMs from you in the future. -- That's ""angle"" as in geometry. _______________________________________________ RPM-List mailing list <RPM-List@freshrpms.net>  URL",ham
"Re: Secure Sofware Key > However, cracking and reverse engineering tools are not so ubiquitous on > UNIX as they are on Windows platform for two main reasons: > > 1. The main customers of commercial Unices (Solaris, HP-UX, Aix, SCO...) > are respectable companies. They are ready to pay big bucks for software > they need: the reputation matters. > > 2. Most software for free and open source Unices like Linux and xBSD (this > software often may be used on commercial unices as well) is, well, free and > open source. Thanks to your answers, I start to see where I should head for. What are your sugestions for protecting a 100% online requirement system ? -- Yannick Gingras Coder for OBB : Observing Bantu-speaking Butanone  URL",ham
"Re: [zzzzteana] Good ISP for Mac? >I managed to get myself an iMac yesterday (just a G3 but a good'un) and was >wondering if any of the Apple people on here could recommend a good ISP (for >narrow band at the moment) for getting online under OS X. > >Stew my local ISP works great with my iMac. I don't know what you guys have over there, but OS X ought to let you get online as well as anything else. Crossing my fingers though....I did a upgrade to Jaguar, and ended up doing a scrape and install after that. Oh, and I am on 56k dialup -- Fel NEW!! Cafe Forteana is back:  URL   URL  Weird Page:  URL  [Non-text portions of this message have been removed] ------------------------ Yahoo! Groups Sponsor ---------------------~--> Home Selling? Try Us!  URL  ---------------------------------------------------------------------~-> To unsubscribe from this group, send an email to: forteana-unsubscribe@egroups.com Your use of Yahoo! Groups is subject to  URL",ham
"Advance Your Career and Find a Great Job! Hi Job Seeker, When you create a FREE My Net-Temps account, you have access to the tools and resources for finding your next job more effectively. It only takes a minute. Plus you get news and tips specific to your profession. Everything you need is in your My Net-Temps account! * Post up to 3 resumes with the Build My Resume and Copy & Paste tools * Setup custom search agents to automatically receive job leads * Resume statistics to track your success * Resume, cover letter and thank you letter writing tips * Salary calculator * Career articles and weekly newsletter * Access to over 7500 recruiters that can help your job search Setup your account now at  URL  The Net-Temps Team  URL",spam
"[Spambayes] understanding high false negative rate > TP> I'm reading this now as that you trained on about 220 spam and > TP> about 220 ham. That's less than 10% of the sizes of the > TP> training sets I've been using. Please try an experiment: train > TP> on 550 of each, and test once against the other 550 of each. [Jeremy] > This helps a lot! Possibly. I checked in a change to classifier.py overnight (getting rid of MINCOUNT) that gave a major improvement in the f-n rate too, independent of tokenization. > Here are results with the stock tokenizer: Unsure what ""stock tokenizer"" means to you. For example, it might mean tokenizer.tokenize, or mboxtest.MyTokenizer.tokenize. > Training on <mbox: /home/jeremy/Mail/INBOX 0> & <mbox: > /home/jeremy/Mail/spam 8> > ... 644 hams & 557 spams > 0.000 10.413 > 1.398 6.104 > 1.398 5.027 > Training on <mbox: /home/jeremy/Mail/INBOX 0> & <mbox: > /home/jeremy/Mail/spam 0> > ... 644 hams & 557 spams > 0.000 8.259 > 1.242 2.873 > 1.242 5.745 > Training on <mbox: /home/jeremy/Mail/INBOX 2> & <mbox: > /home/jeremy/Mail/spam 3> > ... 644 hams & 557 spams > 1.398 5.206 > 1.398 4.488 > 0.000 9.336 > Training on <mbox: /home/jeremy/Mail/INBOX 2> & <mbox: > /home/jeremy/Mail/spam 0> > ... 644 hams & 557 spams > 1.553 5.206 > 1.553 5.027 > 0.000 9.874 > total false pos 139 5.39596273292 > total false neg 970 43.5368043088 Note that those rates remain much higher than I got using just 220 of ham and 220 of spam. That remains A Mystery. > And results from the tokenizer that looks at all headers except Date, > Received, and X-From_: Unsure what that means too. For example, ""looks at"" might mean you enabled Anthony's count-them gimmick, and/or that you're tokenizing them yourself, and/or ...? > Training on <mbox: /home/jeremy/Mail/INBOX 0> & <mbox: > /home/jeremy/Mail/spam 8> > ... 644 hams & 557 spams > 0.000 7.540 > 0.932 4.847 > 0.932 3.232 > Training on <mbox: /home/jeremy/Mail/INBOX 0> & <mbox: > /home/jeremy/Mail/spam 0> > ... 644 hams & 557 spams > 0.000 7.181 > 0.621 2.873 > 0.621 4.847 > Training on <mbox: /home/jeremy/Mail/INBOX 2> & <mbox: > /home/jeremy/Mail/spam 3> > ... 644 hams & 557 spams > 1.087 4.129 > 1.087 3.052 > 0.000 6.822 > Training on <mbox: /home/jeremy/Mail/INBOX 2> & <mbox: > /home/jeremy/Mail/spam 0> > ... 644 hams & 557 spams > 0.776 3.411 > 0.776 3.411 > 0.000 6.463 > total false pos 97 3.76552795031 > total false neg 738 33.1238779174 > > Is it safe to conclude that avoiding any cleverness with headers is a > good thing? Since I don't know what you did, exactly, I can't guess. What you seemed to show is that you did *something* clever with headers and that doing so helped (the ""after"" numbers are better than the ""before"" numbers, right?). Assuming that what you did was override what's now tokenizer.Tokenizer.tokenize_headers with some other routine, and didn't call the base Tokenizer.tokenize_headers at all, then you're missing carefully tested treatment of just a few header fields, but adding many dozens of other header fields. There's no question that adding more header fields should help; tokenizer.Tokenizer.tokenize_headers doesn't do so only because my testing corpora are such that I can't add more headers without getting major benefits for bogus reasons. Apart from all that, you said you're skipping Received. By several accounts, that may be the most valuable of all the header fields. I'm (meaning tokenizer.Tokenizer.tokenize_headers) skipping them too for the reason explained above. Offline a week or two ago, Neil Schemenauer reported good results from this scheme: ip_re = re.compile(r'(\d{1,3}\.\d{1,3}\.\d{1,3}\.\d{1,3})') for header in msg.get_all(""received"", ()): for ip in ip_re.findall(header): parts = ip.split(""."") for n in range(1, 5): yield 'received:' + '.'.join(parts[:n]) This makes a lot of sense to me; I just checked it in, but left it disabled for now.",ham
"Fluxbox I've noted that there are packaged versions of Blackbox and hackedbox available from FreshRPMs. What about FluxBox?  URL  I'd certainly enjoy a packaged version, since its creators seem hesitant to provide .rpms (.debs, yes, but no .rpms). .Doug __________________________________________________ Do You Yahoo!? Yahoo! Finance - Get real-time stock quotes  URL  _______________________________________________ RPM-List mailing list <RPM-List@freshrpms.net>  URL",ham
Tory leader risks all on 80s revival URL:  URL  Date: 2002-10-07T03:53:00+01:00 Iain Duncan Smith will this week gamble his political future on a return to the Thatcher revolution of the 80s.,ham
"RE: Hanson's Sept 11 message in the National Review On Thu, 19 Sep 2002, Bill Stoddard wrote: --]Good points all but they don't apply in this case. Someone is speaking and --]a group of selfish bastards only interested in getting their rocks off are --]trying to shout him down (they are doing it because 'it's good for the --]soul'. Kind like Chuckie Manson doing the stuff he did cause 'it was good --]for his soul'). Unprincipled and evil. It's got nothing to do with throwing --]tea in the harbor or the DoI. History is written by the victors. If the rabble can put forth there ideas they will be tempered in the pages of yore as ""strong willed voices decrying the obvious injustices of the day"" Once again, look at the Chicago 7, a loud and rude a crowd of selfish pricks as you were want to find in the day. History of course colors them with times great blur filter. The jagged bits that , at the time, were called rude and obnoxious are now seen as a stab of justive doing in the sideof the ill pathed goverment.",ham
